game,turn,on_turn_player,inner_calls,inner_rollouts,inner_agree_count,inner_agree_rate,inner_loss_mean,inner_loss_stddev,inner_loss_max,inner_early_stops,inner_early_stop_rate,nested_pick,rack,cgp
9,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,15G WRISTY,IIRSTWY,VuLGARER3J3/7E2TIFF1/7BOTONE2/7U3N3/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME5A1A2I/2YU1EMpERISE1N/1ACOLD3K4G/3I11 IIRSTWY/AEL 314/462 0
9,22,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,N2 (F)EAL,AEL,VuLGARER3J3/7E2TIFF1/7BOTONE2/7U3N3/4BOET7/3HARN4C3/2ZOA6OH2/3PLATT2SQUEG/5XI4UN1A/2DOVED4I2W/6SORDINE1P/2ME5A1A2I/2YU1EMpERISE1N/1ACOLD3K4G/3I2WRISTY3 AEL/I 462/372 0
10,0,0,16676,3633277,3202,0.192012,0.059432,0.063161,0.555423,5933,0.355781,8C OVArIAL,AAILOV?,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 AAILOV?/ACDDEI? 0/0 0
10,1,1,15208,3308946,3398,0.223435,0.060277,0.068299,0.647545,5509,0.362244,E4 DAED(A)lIC,ACDDEI?,15/15/15/15/15/15/15/2OVArIAL6/15/15/15/15/15/15/15 ACDDEI?/EGLNRXY 0/76 0
10,2,0,16444,3612490,3907,0.237594,0.058224,0.064387,0.542348,5696,0.346388,C7 L(O)XYGEN,EGLNRXY,15/15/15/4D10/4A10/4E10/4D10/2OVArIAL6/4l10/4I10/4C10/15/15/15/15 EGLNRXY/AENNOQT 76/94 0
10,3,1,16808,3627405,5012,0.298191,0.048262,0.058783,0.523630,6498,0.386602,G7 Q(I),AENNOQT,15/15/15/4D10/4A10/4E10/2L1D10/2OVArIAL6/2X1l10/2Y1I10/2G1C10/2E12/2N12/15/15 AENNOQT/EGIMRSU 94/130 0
10,4,0,17868,3899503,4765,0.266678,0.055379,0.066847,0.636311,6397,0.358014,4B SMU(D)GIER,EGIMRSU,15/15/15/4D10/4A10/4E10/2L1D1Q8/2OVArIAL6/2X1l10/2Y1I10/2G1C10/2E12/2N12/15/15 EGIMRSU/AEENNOT 130/115 0
10,5,1,14220,3121835,4130,0.290436,0.037262,0.050090,0.604437,4896,0.344304,9G NEONATE,AEENNOT,15/15/15/1SMUDGIER6/4A10/4E10/2L1D1Q8/2OVArIAL6/2X1l10/2Y1I10/2G1C10/2E12/2N12/15/15 AEENNOT/AEFOORS 115/206 0
10,6,0,14068,3066686,4137,0.294072,0.055004,0.068455,0.601386,5082,0.361245,B9 OF,AEFOORS,15/15/15/1SMUDGIER6/4A10/4E10/2L1D1Q8/2OVArIAL6/2X1l1NEONATE2/2Y1I10/2G1C10/2E12/2N12/15/15 AEFOORS/AHIIKVY 206/193 0
10,7,1,14180,3101705,4311,0.304020,0.042321,0.055980,0.632174,4966,0.350212,D12 HAIK,AHIIKVY,15/15/15/1SMUDGIER6/4A10/4E10/2L1D1Q8/2OVArIAL6/1OX1l1NEONATE2/1FY1I10/2G1C10/2E12/2N12/15/15 AHIIKVY/AEIORSZ 193/244 0
10,8,0,14924,3249423,4513,0.302399,0.049732,0.065857,0.683732,5247,0.351581,B2 AS(S)IZE,AEIORSZ,15/15/15/1SMUDGIER6/4A10/4E10/2L1D1Q8/2OVArIAL6/1OX1l1NEONATE2/1FY1I10/2G1C10/2EH11/2NA11/3I11/3K11 AEIORSZ/BDEITVY 244/237 0
10,9,1,14992,3247985,4711,0.314234,0.036521,0.053453,0.556310,5552,0.370331,H1 VIB(E)Y,BDEITVY,15/1A13/1S13/1SMUDGIER6/1I2A10/1Z2E10/1EL1D1Q8/2OVArIAL6/1OX1l1NEONATE2/1FY1I10/2G1C10/2EH11/2NA11/3I11/3K11 BDEITVY/DFILOPR 237/316 0
10,10,0,14272,3099283,3999,0.280199,0.055244,0.074162,0.669606,5118,0.358604,M3 PROFIL(E)D,DFILOPR,7V7/1A5I7/1S5B7/1SMUDGIER6/1I2A2Y7/1Z2E10/1EL1D1Q8/2OVArIAL6/1OX1l1NEONATE2/1FY1I10/2G1C10/2EH11/2NA11/3I11/3K11 DFILOPR/ADEGJTU 316/276 0
10,11,1,14392,3109399,3183,0.221165,0.036235,0.063765,0.767487,5425,0.376946,K4 ADJUT(A)GE,ADEGJTU,7V7/1A5I7/1S5B4P2/1SMUDGIER3R2/1I2A2Y4O2/1Z2E7F2/1EL1D1Q5I2/2OVArIAL3L2/1OX1l1NEONATE2/1FY1I7D2/2G1C10/2EH11/2NA11/3I11/3K11 ADEGJTU/IILNOTW 276/396 0
10,12,0,15737,3336760,3275,0.208108,0.127377,0.154059,0.847320,6246,0.396899,15A WON(K),IILNOTW,7V7/1A5I7/1S5B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/1EL1D1Q3U1I2/2OVArIAL1T1L2/1OX1l1NEONATE2/1FY1I5G1D2/2G1C5E4/2EH11/2NA11/3I11/3K11 IILNOTW/EEMORST 396/394 0
10,13,1,16325,3376641,2712,0.166126,0.172655,0.192871,0.816139,7192,0.440551,3B (S)OM,EEMORST,7V7/1A5I7/1S5B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/1EL1D1Q3U1I2/2OVArIAL1T1L2/1OX1l1NEONATE2/1FY1I5G1D2/2G1C5E4/2EH11/2NA11/3I11/WONK11 EEMORST/EIILRRT 394/429 0
10,14,0,17428,3579215,2875,0.164964,0.204987,0.222849,0.862143,7573,0.434531,L9 (T)IRR,EIILRRT,7V7/1A5I7/1SOM3B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/1EL1D1Q3U1I2/2OVArIAL1T1L2/1OX1l1NEONATE2/1FY1I5G1D2/2G1C5E4/2EH11/2NA11/3I11/WONK11 EIILRRT/EEORSTU 429/416 0
10,15,1,19846,3956333,3505,0.176610,0.185139,0.224216,0.845330,9588,0.483120,F3 U(G),EEORSTU,7V7/1A5I7/1SOM3B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/1EL1D1Q3U1I2/2OVArIAL1T1L2/1OX1l1NEONATE2/1FY1I5GID2/2G1C5ER3/2EH7R3/2NA11/3I11/WONK11 EEORSTU/ACEILTT 416/444 0
10,16,0,19282,3956621,3335,0.172959,0.209448,0.244068,0.860320,8295,0.430194,A7 TEC,ACEILTT,7V7/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/1EL1D1Q3U1I2/2OVArIAL1T1L2/1OX1l1NEONATE2/1FY1I5GID2/2G1C5ER3/2EH7R3/2NA11/3I11/WONK11 ACEILTT/EEEORST 444/419 0
10,17,1,20712,4147688,3168,0.152955,0.230973,0.277273,0.838403,9496,0.458478,6K (J)E(F)E,EEEORST,7V7/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5J1F2/TEL1D1Q3U1I2/E1OVArIAL1T1L2/COX1l1NEONATE2/1FY1I5GID2/2G1C5ER3/2EH7R3/2NA11/3I11/WONK11 EEEORST/AAILNOT 419/474 0
10,18,0,21415,4644581,4308,0.201167,0.190264,0.245455,0.812686,6542,0.305487,1F LA(V)ATION,AAILNOT,7V7/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5JEFE1/TEL1D1Q3U1I2/E1OVArIAL1T1L2/COX1l1NEONATE2/1FY1I5GID2/2G1C5ER3/2EH7R3/2NA11/3I11/WONK11 AAILNOT/ENORSTW 474/435 0
10,19,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,O6 STREWN,ENORSTW,5LAVATION2/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5JEFE1/TEL1D1Q3U1I2/E1OVArIAL1T1L2/COX1l1NEONATE2/1FY1I5GID2/2G1C5ER3/2EH7R3/2NA11/3I11/WONK11 ENORSTW/BEHPSTU 435/536 0
10,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,F10 SHTUP,BEHPSTU,5LAVATION2/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5JEFES/TEL1D1Q3U1I1T/E1OVArIAL1T1L1R/COX1l1NEONATE1E/1FY1I5GID1W/2G1C5ER2N/2EH7R3/2NA11/3I11/WONK11 BEHPSTU/OR 536/477 0
10,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,5K (D)O(O)R,OR,5LAVATION2/1A5I7/1SOM1U1B4P2/1SMUDGIER1A1R2/1I2A2Y2D1O2/1Z2E5JEFES/TEL1D1Q3U1I1T/E1OVArIAL1T1L1R/COX1l1NEONATE1E/1FY1IS4GID1W/2G1CH4ER2N/2EH1T5R3/2NA1U9/3I1P9/WONK11 OR/BE 477/565 0
11,0,0,17104,3765762,2827,0.165283,0.065380,0.064869,0.500017,5696,0.333022,8H DWAM,ADDFMTW,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 ADDFMTW/AEIILNY 0/0 0
11,1,1,15356,3363632,2952,0.192238,0.064476,0.066613,0.586741,5350,0.348398,K8 (M)INY,AEIILNY,15/15/15/15/15/15/15/7DWAM4/15/15/15/15/15/15/15 AEIILNY/ADFHILT 0/20 0
11,2,0,14792,3232276,3003,0.203015,0.068772,0.072112,0.692792,5204,0.351812,J8 (A)LIF,ADFHILT,15/15/15/15/15/15/15/7DWAM4/10I4/10N4/10Y4/15/15/15/15 ADFHILT/AEEILLZ 20/18 0
11,3,1,13840,2991890,2459,0.177673,0.075483,0.074770,0.568143,5261,0.380130,7G ZEA,AEEILLZ,15/15/15/15/15/15/15/7DWAM4/9LI4/9IN4/9FY4/15/15/15/15 AEEILLZ/ABDHNOT 18/43 0
11,4,0,16388,3610348,2910,0.177569,0.073794,0.074848,0.584654,5567,0.339700,6H NTH,ABDHNOT,15/15/15/15/15/15/6ZEA6/7DWAM4/9LI4/9IN4/9FY4/15/15/15/15 ABDHNOT/AEIKLLU 43/50 0
11,5,1,17476,3833702,3232,0.184939,0.071398,0.074315,0.617001,6126,0.350538,H2 LIKE(NED),AEIKLLU,15/15/15/15/15/7NTH5/6ZEA6/7DWAM4/9LI4/9IN4/9FY4/15/15/15/15 AEIKLLU/ABDEOU? 50/67 0
11,6,0,13984,3024596,3196,0.228547,0.060564,0.070867,0.586746,5090,0.363987,2H (L)ABOUrED,ABDEOU?,15/7L7/7I7/7K7/7E7/7NTH5/6ZEA6/7DWAM4/9LI4/9IN4/9FY4/15/15/15/15 ABDEOU?/AILPRU? 67/67 0
11,7,1,13072,2830513,3223,0.246558,0.054722,0.066798,0.660412,4794,0.366738,12D PARULIs,AILPRU?,15/7LABOUrED/7I7/7K7/7E7/7NTH5/6ZEA6/7DWAM4/9LI4/9IN4/9FY4/15/15/15/15 AILPRU?/INSSSTV 67/149 0
11,8,0,13576,2942408,3055,0.225029,0.066344,0.073395,0.627892,4959,0.365277,L4 VINTS,INSSSTV,15/7LABOUrED/7I7/7K7/7E7/7NTH5/6ZEA6/7DWAM4/9LI4/9IN4/9FY4/3PARULIs5/15/15/15 INSSSTV/AGNOTTV 149/142 0
11,9,1,14268,3113161,3047,0.213555,0.063439,0.071963,0.687114,5212,0.365293,1L NOTA,AGNOTTV,15/7LABOUrED/7I7/7K3V3/7E3I3/7NTH1N3/6ZEA2T3/7DWAMS3/9LI4/9IN4/9FY4/3PARULIs5/15/15/15 AGNOTTV/JLSSTTW 142/179 0
11,10,0,14216,3023797,2616,0.184018,0.079612,0.081050,0.588476,5816,0.409116,5K J(I)LT,JLSSTTW,11NOTA/7LABOUrED/7I7/7K3V3/7E3I3/7NTH1N3/6ZEA2T3/7DWAMS3/9LI4/9IN4/9FY4/3PARULIs5/15/15/15 JLSSTTW/EGQRRTV 179/172 0
11,11,1,14764,3179815,3104,0.210241,0.063383,0.072715,0.754643,5783,0.391696,E11 Q(A)T,EGQRRTV,11NOTA/7LABOUrED/7I7/7K3V3/7E2JILT1/7NTH1N3/6ZEA2T3/7DWAMS3/9LI4/9IN4/9FY4/3PARULIs5/15/15/15 EGQRRTV/AIPSSTW 172/201 0
11,12,0,17216,3652837,3433,0.199408,0.060662,0.074130,0.735635,7203,0.418390,O5 SAWPITS,AIPSSTW,11NOTA/7LABOUrED/7I7/7K3V3/7E2JILT1/7NTH1N3/6ZEA2T3/7DWAMS3/9LI4/9IN4/4Q4FY4/3PARULIs5/4T10/15/15 AIPSSTW/EGIRRRV 201/196 0
11,13,1,16112,3486121,2620,0.162612,0.025300,0.039933,0.744778,6179,0.383503,5C REGIV(E),EGIRRRV,11NOTA/7LABOUrED/7I7/7K3V3/7E2JILTS/7NTH1N2A/6ZEA2T2W/7DWAMS2P/9LI3I/9IN3T/4Q4FY3S/3PARULIs5/4T10/15/15 EGIRRRV/AEEGMNO 196/299 0
11,14,0,14407,3064884,2371,0.164573,0.034968,0.053533,0.768587,6031,0.418616,C4 A(R)GEMONE,AEEGMNO,11NOTA/7LABOUrED/7I7/7K3V3/2REGIVE2JILTS/7NTH1N2A/6ZEA2T2W/7DWAMS2P/9LI3I/9IN3T/4Q4FY3S/3PARULIs5/4T10/15/15 AEEGMNO/EOOORRU 299/216 0
11,15,1,13462,2832181,2410,0.179022,0.010204,0.020281,0.797663,5755,0.427500,8A RO(M)EO,EOOORRU,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/2M4DWAMS2P/2O6LI3I/2N6IN3T/2E1Q4FY3S/3PARULIs5/4T10/15/15 EOOORRU/ADEGHUY 216/362 0
11,16,0,13424,2871979,2115,0.157554,0.019550,0.044291,0.863745,5067,0.377458,H11 G(L)UEY,ADEGHUY,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2O6LI3I/2N6IN3T/2E1Q4FY3S/3PARULIs5/4T10/15/15 ADEGHUY/DFORRRU 362/240 0
11,17,1,13998,2991452,2563,0.183098,0.013606,0.015978,0.129981,5154,0.368195,B11 FUROR,DFORRRU,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2O6LI3I/2N6IN3T/2E1Q2G1FY3S/3PARULIs5/4T2U7/7E7/7Y7 DFORRRU/ABDEHOX 240/389 0
11,18,0,15983,3446671,2372,0.148408,0.022836,0.020569,0.097728,5006,0.313208,9C (O)X,ABDEHOX,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2O6LI3I/2N6IN3T/1FE1Q2G1FY3S/1U1PARULIs5/1R2T2U7/1O5E7/1R5Y7 ABDEHOX/DEEEIIR 389/261 0
11,19,1,17059,4004855,2598,0.152295,0.016980,0.019937,0.098334,2402,0.140805,N10 EIDER,DEEEIIR,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2OX5LI3I/2N6IN3T/1FE1Q2G1FY3S/1U1PARULIs5/1R2T2U7/1O5E7/1R5Y7 DEEEIIR/ABDEHOS 261/407 0
11,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,4A OD(A)H,ABDEHOS,11NOTA/7LABOUrED/7I7/2A4K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2OX5LI3I/2N6IN2ET/1FE1Q2G1FY2IS/1U1PARULIs3D1/1R2T2U5E1/1O5E5R1/1R5Y7 ABDEHOS/ACCEINO 407/283 0
11,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,15A C(R)OCI,ACCEINO,11NOTA/7LABOUrED/7I7/ODAH3K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2OX5LI3I/2N6IN2ET/1FE1Q2G1FY2IS/1U1PARULIs3D1/1R2T2U5E1/1O5E5R1/1R5Y7 ACCEINO/ABES 283/435 0
11,22,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,15L BASE,ABES,11NOTA/7LABOUrED/7I7/ODAH3K3V3/2REGIVE2JILTS/2G4NTH1N2A/2E3ZEA2T2W/ROMEO2DWAMS2P/2OX5LI3I/2N6IN2ET/1FE1Q2G1FY2IS/1U1PARULIs3D1/1R2T2U5E1/1O5E5R1/CROCI2Y7 ABES/AEN 435/319 0
12,0,0,16388,3576188,3154,0.192458,0.065515,0.066553,0.603370,5734,0.349890,8G DAMP,ADMPRSS,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 ADMPRSS/AACENOQ 0/0 0
12,1,1,14400,3091717,2528,0.175556,0.064353,0.063551,0.541939,5681,0.394514,7F CANE,AACENOQ,15/15/15/15/15/15/15/6DAMP5/15/15/15/15/15/15/15 AACENOQ/AEEIRSS 0/18 0
12,2,0,15344,3304136,2857,0.186197,0.070635,0.072733,0.601889,5901,0.384580,H7 (NA)E,AEEIRSS,15/15/15/15/15/15/5CANE6/6DAMP5/15/15/15/15/15/15/15 AEEIRSS/ANOQUU? 18/19 0
12,3,1,14880,3149617,2562,0.172177,0.081773,0.080904,0.605776,6232,0.418817,G4 QUO(AD),ANOQUU?,15/15/15/15/15/15/5CANE6/6DAMP5/7E7/15/15/15/15/15/15 ANOQUU?/AEGIRSS 19/21 0
12,4,0,15692,3408651,3581,0.228205,0.060792,0.068498,0.543495,5762,0.367193,K5 GASSIER,AEGIRSS,15/15/15/6Q8/6U8/6O8/5CANE6/6DAMP5/7E7/15/15/15/15/15/15 AEGIRSS/ALNRUY? 21/34 0
12,5,1,13900,2971551,2873,0.206691,0.067993,0.077063,0.597475,5551,0.399353,10B URANYLs,ALNRUY?,15/15/15/6Q8/6U3G4/6O3A4/5CANE1S4/6DAMPS4/7E2I4/10E4/10R4/15/15/15/15 ALNRUY?/DEFIINO 34/113 0
12,6,0,13180,2891633,3313,0.251366,0.062963,0.073570,0.653929,4524,0.343247,H1 IODIN,DEFIINO,15/15/15/6Q8/6U3G4/6O3A4/5CANE1S4/6DAMPS4/7E2I4/1URANYLs2E4/10R4/15/15/15/15 DEFIINO/AEEGRTX 113/106 0
12,7,1,11928,2576608,2805,0.235161,0.058671,0.065485,0.588471,4486,0.376090,J10 RETAX,AEEGRTX,7I7/7O7/7D7/6QI7/6UN2G4/6O3A4/5CANE1S4/6DAMPS4/7E2I4/1URANYLs2E4/10R4/15/15/15/15 AEEGRTX/BBEEFGT 106/148 0
12,8,0,12692,2752394,2998,0.236212,0.070138,0.075920,0.513289,4772,0.375985,5D BEB(UN)G,BBEEFGT,7I7/7O7/7D7/6QI7/6UN2G4/6O3A4/5CANE1S4/6DAMPS4/7E2I4/1URANYLs1RE4/9ER4/9T5/9A5/9X5/15 BBEEFGT/AEGHIKW 148/142 0
12,9,1,12440,2694373,3356,0.269775,0.061669,0.073690,0.633524,4719,0.379341,L1 HAWKIE,AEGHIKW,7I7/7O7/7D7/6QI7/3BEBUNG1G4/6O3A4/5CANE1S4/6DAMPS4/7E2I4/1URANYLs1RE4/9ER4/9T5/9A5/9X5/15 AEGHIKW/AEEFTTU 142/170 0
12,10,0,11464,2490791,2942,0.256629,0.066456,0.078795,0.650356,4248,0.370551,C9 F(R)ATE,AEEFTTU,7I3H3/7O3A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/7E2I4/1URANYLs1RE4/9ER4/9T5/9A5/9X5/15 AEEFTTU/DFGMNS? 170/187 0
12,11,1,10184,2147273,2423,0.237922,0.081197,0.093909,0.650252,4283,0.420562,13I F(A)NDS,DFGMNS?,7I3H3/7O3A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/2T6T5/2E6A5/9X5/15 DFGMNS?/EIIITUZ 187/194 0
12,12,0,10796,2273163,2502,0.231753,0.076427,0.088218,0.745509,4627,0.428585,12A ZI(T)I,EIIITUZ,7I3H3/7O3A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/2T6T5/2E5FANDS2/9X5/15 EIIITUZ/GLMNOT? 194/213 0
12,13,1,11596,2346582,2841,0.244998,0.085502,0.099545,0.682535,5803,0.500431,2B MoNOGL(O)T,GLMNOT?,7I3H3/7O3A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/2E5FANDS2/9X5/15 GLMNOT?/DEIIOTU 213/240 0
12,14,0,13226,2707135,2852,0.215636,0.060750,0.088833,0.785930,6350,0.480115,A12 (Z)ITI,DEIIOTU,7I3H3/1MoNOGLOT2A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/2E5FANDS2/9X5/15 DEIIOTU/CLOORST 240/291 0
12,15,1,13225,2694691,2548,0.192665,0.118339,0.143176,0.792037,6299,0.476295,4B LOOT,CLOORST,7I3H3/1MoNOGLOT2A3/7D3W3/6QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 CLOORST/DEENORU 291/279 0
12,16,0,13540,2802867,2998,0.221418,0.109227,0.168341,0.804352,5841,0.431388,1L (H)OUR,DEENORU,7I3H3/1MoNOGLOT2A3/7D3W3/1LOOT1QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 DEENORU/ACEHPRS 279/309 0
12,17,1,12279,2649775,2191,0.178435,0.139365,0.198364,0.831247,4160,0.338790,A4 CHEAPS,ACEHPRS,7I3HOUR/1MoNOGLOT2A3/7D3W3/1LOOT1QI3K3/3BEBUNG1GI3/6O3AE3/5CANE1S4/6DAMPS4/2F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 ACEHPRS/DEEENRT 309/300 0
12,18,0,12755,2708050,2437,0.191062,0.073383,0.176382,0.845899,4192,0.328655,O1 (R)ERENTED,DEEENRT,7I3HOUR/1MoNOGLOT2A3/7D3W3/CLOOT1QI3K3/H2BEBUNG1GI3/E5O3AE3/A4CANE1S4/P5DAMPS4/S1F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 DEEENRT/AEOORWY 300/367 0
12,19,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,B4 (L)OWE,AEOORWY,7I3HOUR/1MoNOGLOT2A2E/7D3W2R/CLOOT1QI3K2E/H2BEBUNG1GI2N/E5O3AE2T/A4CANE1S3E/P5DAMPS3D/S1F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 AEOORWY/IJLUVV 367/380 0
12,20,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,M11 JU(S),IJLUVV,7I3HOUR/1MoNOGLOT2A2E/7D3W2R/CLOOT1QI3K2E/HO1BEBUNG1GI2N/EW4O3AE2T/AE3CANE1S3E/P5DAMPS3D/S1F4E2I4/1URANYLs1RE4/2A6ER4/ZITI5T5/I1E5FANDS2/T8X5/I14 IJLUVV/AORY 380/402 0
12,21,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,I13 (F)AR,AORY,7I3HOUR/1MoNOGLOT2A2E/7D3W2R/CLOOT1QI3K2E/HO1BEBUNG1GI2N/EW4O3AE2T/AE3CANE1S3E/P5DAMPS3D/S1F4E2I4/1URANYLs1RE4/2A6ER1J2/ZITI5T2U2/I1E5FANDS2/T8X5/I14 AORY/ILVV 402/390 0
12,22,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,6J V(AE),ILVV,7I3HOUR/1MoNOGLOT2A2E/7D3W2R/CLOOT1QI3K2E/HO1BEBUNG1GI2N/EW4O3AE2T/AE3CANE1S3E/P5DAMPS3D/S1F4E2I4/1URANYLs1RE4/2A6ER1J2/ZITI5T2U2/I1E5FANDS2/T7AX5/I7R6 ILVV/OY 390/417 0
12,23,1,0,0,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,M3 OY,OY,7I3HOUR/1MoNOGLOT2A2E/7D3W2R/CLOOT1QI3K2E/HO1BEBUNG1GI2N/EW4O2VAE2T/AE3CANE1S3E/P5DAMPS3D/S1F4E2I4/1URANYLs1RE4/2A6ER1J2/ZITI5T2U2/I1E5FANDS2/T7AX5/I7R6 OY/ILV 417/404 0
13,0,0,14568,3157514,3145,0.215884,0.055702,0.060535,0.623258,5357,0.367724,8C SPARING,AGINPRS,15/15/15/15/15/15/15/15/15/15/15/15/15/15/15 AGINPRS/AAAIIIZ 0/0 0
13,1,1,14284,3086424,2913,0.203934,0.044410,0.049253,0.549016,5341,0.373915,F6 ZA(R)I,AAAIIIZ,15/15/15/15/15/15/15/2SPARING6/15/15/15/15/15/15/15 AAAIIIZ/CEERUVX 0/76 0
13,2,0,14444,3126240,3163,0.218984,0.055871,0.063457,0.638859,5461,0.378081,7F (A)XE,CEERUVX,15/15/15/15/15/5Z9/5A9/2SPARING6/5I9/15/15/15/15/15/15 CEERUVX/AAAIIOY 76/33 0
13,3,1,15356,3338777,3100,0.201875,0.036546,0.043147,0.566360,5597,0.364483,(exch AAAIOY),AAAIIOY,15/15/15/15/15/5Z9/5AXE7/2SPARING6/5I9/15/15/15/15/15/15 AAAIIOY/CEFRUV? 33/113 0
13,4,0,13788,2969884,2900,0.210328,0.047987,0.057338,0.548040,5208,0.377720,C6 FU(S)C,CEFRUV?,15/15/15/15/15/5Z9/5AXE7/2SPARING6/5I9/15/15/15/15/15/15 CEFRUV?/DEFGIR? 113/33 1
13,5,1,13248,2857793,2815,0.212485,0.061550,0.068723,0.629329,5051,0.381265,B1 FIREDoG,DEFGIR?,15/15/15/15/15/2F2Z9/2U2AXE7/2SPARING6/2C2I9/15/15/15/15/15/15 DEFGIR?/EHJMRV? 33/126 0
13,6,0,12228,2569345,2925,0.239205,0.062027,0.068173,0.615209,5254,0.429670,4A V(E)HM,EHJMRV?,1F13/1I13/1R13/1E13/1D13/1oF2Z9/1GU2AXE7/2SPARING6/2C2I9/15/15/15/15/15/15 EHJMRV?/BGILNOS 126/112 0
13,7,1,12892,2776757,3287,0.254964,0.059686,0.068123,0.591119,4975,0.385898,6H GOBLINS,BGILNOS,1F13/1I13/1R13/VEHM11/1D13/1oF2Z9/1GU2AXE7/2SPARING6/2C2I9/15/15/15/15/15/15 BGILNOS/AEIJOR? 112/158 0
13,8,0,11868,2510869,3418,0.288001,0.061078,0.073353,0.600052,4921,0.414644,N2 JARO(S)ItE,AEIJOR?,1F13/1I13/1R13/VEHM11/1D13/1oF2Z1GOBLINS1/1GU2AXE7/2SPARING6/2C2I9/15/15/15/15/15/15 AEIJOR?/ADELNNR 158/184 0
